Date,Open,High,Low,Close,Adj Close,Volume
2012-12-28,200.000000,200.850006,188.649994,191.649994,161.758636,35351056
2012-12-31,191.850006,195.500000,188.250000,193.699997,163.488907,6021827
2013-01-01,194.699997,199.800003,194.000000,197.750000,166.907257,2619486
2013-01-02,198.300003,204.350006,197.000000,201.500000,170.072342,5470399
2013-01-03,200.000000,206.500000,200.000000,204.350006,172.477844,3626134
2013-01-04,205.000000,210.000000,202.350006,207.149994,174.841110,4188477
2013-01-07,207.850006,209.000000,206.100006,207.399994,175.052124,2632614
2013-01-08,207.550003,211.050003,201.699997,202.949997,171.296204,1310534
2013-01-09,204.250000,207.899994,203.300003,205.050003,173.068649,1316038
2013-01-10,205.000000,207.000000,203.000000,205.100006,173.110886,1061770
2013-01-11,204.399994,206.800003,203.600006,205.449997,173.406265,560597
2013-01-14,205.199997,208.250000,202.899994,207.800003,175.389755,440016
2013-01-15,207.949997,208.649994,204.000000,205.250000,173.237457,308822
2013-01-16,205.850006,210.000000,202.500000,204.399994,172.520050,522978
2013-01-17,206.600006,207.699997,204.199997,204.949997,172.984253,1583997
2013-01-18,206.350006,206.649994,204.100006,205.000000,173.026443,1219799
2013-01-21,206.850006,207.500000,204.500000,205.050003,173.068649,599417
2013-01-22,205.100006,206.350006,204.149994,205.050003,173.068649,645165
2013-01-23,205.000000,205.149994,203.149994,204.600006,172.688843,632500
2013-01-24,204.649994,210.399994,204.550003,206.100006,173.954910,1658900
2013-01-25,206.949997,209.500000,204.649994,208.300003,175.811768,446416
2013-01-28,209.000000,211.500000,208.000000,210.300003,177.499847,619340
2013-01-29,210.649994,216.000000,210.000000,212.149994,179.061279,1297700
2013-01-30,215.000000,215.000000,208.100006,209.949997,177.204407,1254754
2013-01-31,209.850006,211.250000,201.000000,204.250000,172.393463,477136
2013-02-01,202.250000,210.899994,202.250000,206.000000,173.870483,535714
2013-02-04,208.750000,211.000000,206.350006,209.949997,177.204407,972954
2013-02-05,208.899994,211.899994,207.449997,209.850006,177.120026,310499
2013-02-06,210.250000,211.500000,209.250000,210.000000,177.246628,1068489
2013-02-07,210.850006,210.850006,207.000000,207.550003,175.178757,55628
2013-02-08,207.949997,208.750000,204.449997,206.949997,174.672318,1147102
2013-02-11,201.149994,207.399994,201.149994,203.350006,171.633804,56809
2013-02-12,203.050003,204.600006,195.000000,200.350006,169.101730,164404
2013-02-13,202.649994,202.649994,194.449997,195.100006,164.670578,294907
2013-02-14,195.100006,195.550003,191.500000,192.800003,162.729279,192159
2013-02-15,192.800003,192.800003,181.949997,188.149994,158.804520,891987
2013-02-18,188.000000,192.699997,186.699997,191.899994,161.969666,820340
2013-02-19,197.250000,197.250000,190.100006,191.600006,161.716446,38966
2013-02-20,193.949997,197.000000,192.350006,196.050003,165.472397,214534
2013-02-21,196.399994,197.000000,194.149994,194.800003,164.417328,217043
2013-02-22,195.899994,195.899994,188.000000,191.600006,161.716446,685089
2013-02-25,199.000000,199.000000,188.750000,192.050003,162.096252,770743
2013-02-26,191.149994,193.500000,189.399994,192.050003,162.096252,324124
2013-02-27,196.850006,196.850006,175.550003,184.550003,155.766022,1815408
2013-02-28,185.000000,194.899994,185.000000,191.899994,161.969666,3208335
2013-03-01,181.000000,194.649994,181.000000,190.800003,161.041214,1026599
2013-03-04,187.750000,192.850006,187.750000,192.250000,162.265045,134278
2013-03-05,194.899994,196.600006,191.050003,195.600006,165.092590,421920
2013-03-06,196.550003,197.949997,194.300003,196.949997,166.232025,1128179
2013-03-07,196.899994,197.500000,193.100006,195.949997,165.387955,255566
2013-03-08,195.399994,197.449997,191.500000,193.699997,163.488907,237353
2013-03-11,193.699997,194.000000,189.899994,193.300003,163.151291,389005
2013-03-12,192.500000,193.850006,189.300003,189.850006,160.239380,416693
2013-03-13,188.050003,191.600006,188.050003,189.899994,160.281555,579140
2013-03-14,191.750000,191.750000,189.800003,189.800003,160.197189,104780
2013-03-15,190.000000,190.399994,184.100006,185.100006,156.230240,174015
2013-03-18,186.899994,186.899994,179.649994,183.500000,154.879807,101719
2013-03-19,185.000000,185.800003,180.100006,181.899994,153.529343,296981
2013-03-20,181.899994,184.699997,176.149994,179.899994,151.841248,560531
2013-03-21,178.500000,180.350006,172.350006,173.899994,146.777100,3101013
2013-03-22,175.899994,175.899994,169.600006,173.100006,146.101868,979167
2013-03-25,173.000000,174.949997,166.699997,170.250000,143.696365,649932
2013-03-26,168.000000,172.000000,167.399994,170.000000,143.485367,3053335
2013-03-28,185.000000,185.000000,178.949997,178.949997,151.039429,338460
2013-04-01,176.949997,184.000000,174.050003,179.149994,151.208237,172211
2013-04-02,177.000000,186.000000,176.000000,183.899994,155.217377,202990
2013-04-03,183.350006,184.550003,180.500000,181.350006,153.065140,890606
2013-04-04,180.000000,182.000000,176.550003,180.000000,151.925674,932854
2013-04-05,180.399994,181.949997,178.250000,181.000000,152.769699,209977
2013-04-08,177.550003,183.250000,177.199997,177.500000,149.815598,43044
2013-04-09,178.449997,180.600006,173.649994,177.100006,149.477982,783067
2013-04-10,171.100006,180.000000,171.100006,178.250000,150.448608,115618
2013-04-11,178.250000,179.100006,173.649994,175.100006,147.789948,12895
2013-04-12,173.000000,175.899994,169.199997,171.149994,144.456009,91657
2013-04-15,168.100006,174.800003,159.250000,164.100006,138.505585,783115
2013-04-16,167.850006,167.850006,160.500000,164.199997,138.589966,188869
2013-04-17,163.000000,172.000000,162.949997,169.949997,143.443161,1060339
2013-04-18,165.800003,172.000000,164.300003,170.250000,143.696365,556273
2013-04-22,165.000000,181.899994,165.000000,179.899994,151.841248,338085
2013-04-23,176.000000,178.050003,173.149994,175.100006,147.789948,50025
2013-04-25,173.000000,178.100006,173.000000,176.149994,148.676163,48718
2013-04-26,176.100006,181.050003,176.100006,178.500000,150.659622,1398468
2013-04-29,178.500000,182.100006,174.750000,178.800003,150.912857,904972
2013-04-30,179.899994,183.000000,176.000000,177.800003,150.068802,1928796
2013-05-02,179.000000,179.250000,174.250000,176.149994,148.676163,471516
2013-05-03,177.000000,177.750000,175.050003,175.649994,148.254135,39362
2013-05-06,175.000000,179.000000,172.000000,175.100006,147.789948,191634
2013-05-07,172.300003,176.899994,172.300003,175.600006,148.211945,104575
2013-05-08,173.000000,177.800003,173.000000,177.050003,149.435776,128503
2013-05-09,173.000000,179.000000,173.000000,177.800003,150.068802,137489
2013-05-10,175.000000,178.649994,175.000000,176.500000,148.971558,216483
2013-05-13,175.100006,177.399994,173.750000,173.899994,146.777100,13014
2013-05-14,174.000000,177.000000,172.000000,176.100006,148.633942,61559
2013-05-15,174.050003,177.050003,174.050003,176.300003,148.802780,55645
2013-05-16,175.000000,176.800003,173.550003,174.350006,147.156891,19899
2013-05-17,174.949997,176.699997,174.000000,174.699997,147.452301,15849
2013-05-20,173.000000,175.899994,173.000000,174.550003,147.325699,13553
2013-05-21,173.000000,176.500000,173.000000,175.699997,148.296341,44307
2013-05-22,174.300003,175.399994,171.699997,172.000000,145.173401,17037
2013-05-23,172.500000,173.949997,169.000000,169.949997,143.443161,34830
2013-05-24,166.000000,175.500000,166.000000,174.800003,147.536697,56708
2013-05-27,172.949997,176.000000,170.000000,173.000000,146.017441,37741
2013-05-28,173.399994,175.000000,171.899994,172.199997,145.342209,17324
2013-05-29,171.000000,173.500000,168.050003,171.149994,144.456009,45135
2013-05-30,168.000000,171.300003,168.000000,169.550003,143.105560,24084
2013-05-31,168.000000,175.899994,168.000000,170.500000,143.907379,257623
2013-06-03,168.100006,172.550003,168.000000,168.350006,142.092728,33499
2013-06-04,168.000000,172.000000,168.000000,169.699997,143.232162,26580
2013-06-05,168.199997,170.000000,168.199997,169.100006,142.725723,795355
2013-06-06,168.300003,170.000000,166.649994,168.750000,142.430298,36858
2013-06-07,168.199997,168.500000,165.000000,165.300003,139.518417,208980
2013-06-10,164.000000,165.949997,160.000000,162.699997,137.323914,43095
2013-06-11,161.000000,162.000000,152.500000,153.899994,129.896469,55188
2013-06-12,153.899994,164.399994,148.500000,152.250000,128.503799,165941
2013-06-13,150.000000,155.699997,149.300003,153.750000,129.769867,261250
2013-06-14,152.250000,155.449997,152.250000,155.000000,130.824875,979836
2013-06-17,153.000000,159.949997,150.500000,152.100006,128.377213,107225
2013-06-18,153.000000,154.899994,149.300003,151.800003,128.123993,57293
2013-06-19,150.000000,158.399994,149.199997,154.899994,130.740463,250651
2013-06-20,154.000000,154.000000,140.300003,144.949997,124.758606,301822
2013-06-21,144.949997,150.399994,143.550003,147.149994,126.652153,65910
2013-06-24,146.000000,151.899994,145.050003,148.449997,127.771034,36590
2013-06-25,147.000000,147.699997,140.149994,142.350006,122.520782,899437
2013-06-26,141.500000,145.000000,139.399994,143.899994,123.854889,277131
2013-06-27,141.000000,151.500000,141.000000,148.899994,128.158386,513217
2013-06-28,152.149994,154.699997,151.600006,152.899994,131.601166,1215038
2013-07-01,150.000000,154.500000,150.000000,153.050003,131.730286,633345
2013-07-02,154.000000,154.000000,149.300003,152.000000,130.826584,485273
2013-07-03,150.000000,157.649994,147.000000,153.949997,132.504929,242533
2013-07-04,152.000000,155.000000,152.000000,153.750000,132.332794,262760
2013-07-05,152.000000,157.000000,152.000000,152.500000,131.256912,174333
2013-07-08,152.500000,152.500000,149.000000,150.949997,129.922806,25020
2013-07-09,149.000000,152.750000,149.000000,150.899994,129.879776,303690
2013-07-10,150.199997,153.000000,149.449997,151.899994,130.740463,19930
2013-07-11,152.000000,156.000000,152.000000,155.850006,134.140259,92686
2013-07-12,154.000000,158.000000,154.000000,157.050003,135.173080,104212
2013-07-15,153.000000,157.000000,153.000000,157.000000,135.130051,619123
2013-07-16,155.750000,158.050003,155.750000,158.050003,136.033813,54348
2013-07-17,159.850006,159.850006,152.500000,154.800003,133.236526,457322
2013-07-18,154.149994,157.000000,152.800003,156.100006,134.355438,37866
2013-07-19,155.199997,156.100006,152.050003,154.850006,133.279572,18664
2013-07-22,153.000000,156.000000,150.100006,153.300003,131.945480,24125
2013-07-23,153.100006,153.300003,149.449997,151.500000,130.396210,58787
2013-07-24,147.750000,152.949997,147.750000,150.300003,129.363358,40311
2013-07-25,148.100006,151.050003,148.100006,149.100006,128.330521,122067
2013-07-26,149.000000,153.000000,148.000000,150.100006,129.191208,33259
2013-07-29,149.000000,152.000000,141.750000,145.050003,124.844696,894431
2013-07-30,147.850006,150.000000,146.000000,149.399994,128.588730,188613
2013-07-31,147.500000,154.000000,145.000000,148.800003,128.072327,166558
2013-08-01,147.300003,151.250000,146.100006,148.399994,127.728027,128270
2013-08-02,149.899994,150.600006,146.600006,148.800003,128.072327,76403
2013-08-05,148.100006,151.000000,147.600006,149.899994,129.019089,252727
2013-08-06,148.100006,150.000000,145.100006,146.500000,126.092697,99372
2013-08-07,146.149994,149.899994,143.100006,147.100006,126.609131,81801
2013-08-08,147.949997,153.850006,147.100006,150.199997,129.277283,60134
2013-08-12,149.000000,153.500000,147.250000,150.699997,129.707642,61626
2013-08-13,148.750000,152.000000,147.100006,149.850006,128.976059,95576
2013-08-14,149.050003,151.399994,148.100006,150.100006,129.191208,77059
2013-08-16,149.000000,151.000000,147.550003,150.000000,129.105148,55916
