Date,Open,High,Low,Close,Adj Close,Volume
2010-10-04,167.000000,167.750000,164.503006,165.255005,157.112900,1162800
2010-10-05,166.500000,167.750000,164.500000,165.427994,157.277328,1383960
2010-10-06,166.212006,171.500000,165.764999,170.768005,162.354263,5216280
2010-10-07,171.255005,172.897995,167.250000,168.253006,159.963165,3398620
2010-10-08,169.500000,169.500000,165.649994,166.589996,158.382095,1304060
2010-10-11,168.149994,169.649994,167.500000,168.552994,160.248398,962640
2010-10-12,168.757996,168.800003,164.050003,165.042007,156.910385,1283040
2010-10-13,166.250000,167.216995,164.750000,165.942993,157.766968,2167580
2010-10-14,166.699997,168.089996,164.755005,166.014999,157.835449,1967960
2010-10-15,167.473007,167.699997,163.520004,164.464996,156.361786,1683960
2010-10-18,164.000000,166.246994,159.800003,160.800003,152.877396,1846980
2010-10-19,161.714996,162.934998,158.250000,159.330002,151.479797,1195960
2010-10-20,159.330002,160.835007,158.149994,158.587006,150.773438,1002880
2010-10-21,158.643005,162.850006,158.643005,160.725006,152.806091,1377720
2010-10-22,161.000000,162.746994,158.750000,160.255005,152.359222,1005220
2010-10-25,160.949997,165.600006,160.949997,164.494995,156.390305,3595260
2010-10-26,165.500000,175.725006,165.500000,174.552994,165.952759,14031520
2010-10-27,174.250000,180.240005,174.250000,179.397995,170.559067,9288060
2010-10-28,179.949997,181.990005,172.750000,174.035004,165.460281,5663220
2010-10-29,174.000000,178.199997,172.500000,177.606995,168.856293,3949900
2010-11-01,178.850006,191.449997,178.246994,189.625000,180.282196,8666680
2010-11-02,191.397995,193.850006,189.350006,190.934998,181.527603,9284860
2010-11-03,192.500000,193.302994,190.654999,191.651993,182.209290,3226460
2010-11-04,192.500000,193.000000,190.565002,191.117004,181.700653,2932800
2010-11-08,192.500000,192.600006,189.649994,190.882996,181.478195,1593660
2010-11-09,190.901993,192.399994,189.830002,191.115005,181.698746,1591900
2010-11-10,191.100006,209.750000,190.800003,207.337006,197.121490,19866720
2010-11-11,207.500000,212.100006,205.182007,206.240005,196.078537,11979180
2010-11-12,205.744995,207.184998,197.059998,197.776993,188.032486,9056620
2010-11-15,199.000000,199.294998,192.220001,195.350006,185.725098,6204860
2010-11-16,198.000000,200.511993,188.404999,189.533005,180.194702,11626220
2010-11-18,191.000000,193.298004,180.033005,185.957993,176.795837,12019840
2010-11-19,186.994995,191.199997,182.520004,183.636993,174.589188,9705760
2010-11-22,184.899994,192.000000,184.899994,190.589996,181.199615,5997540
2010-11-23,190.600006,191.199997,182.250000,187.830002,178.575607,6058120
2010-11-24,188.692993,191.500000,184.550003,186.003006,176.838638,5484160
2010-11-25,187.500000,189.649994,182.740005,183.697006,174.646225,4611960
2010-11-26,183.649994,186.802994,169.643005,178.675003,169.871674,8747400
2010-11-29,179.949997,185.750000,176.050003,184.184998,175.110214,5572640
2010-11-30,183.149994,186.802994,181.100006,184.649994,175.552261,6976600
2010-12-01,185.000000,191.350006,184.134995,189.095001,179.778290,6639800
2010-12-02,191.434998,193.307007,188.570007,189.210007,179.887619,3878400
2010-12-03,189.250000,190.529999,183.899994,184.822006,175.715805,3736100
2010-12-06,185.707993,189.350006,183.899994,184.662994,175.564651,2474820
2010-12-07,186.000000,186.335007,182.750000,184.699997,175.599808,3128300
2010-12-08,184.949997,184.996994,177.570007,178.634995,169.833633,3429600
2010-12-09,177.500000,179.500000,165.100006,167.634995,159.375641,10074040
2010-12-10,167.000000,173.649994,160.500000,172.350006,163.858322,9869600
2010-12-13,174.000000,176.500000,171.250000,174.404999,165.812057,4492280
2010-12-14,175.500000,180.449997,174.113007,179.253006,170.421204,6335260
2010-12-15,179.753006,180.000000,168.949997,170.856995,162.438873,5368260
2010-12-16,177.000000,177.000000,165.000000,170.337006,161.944504,7372080
2010-12-20,169.750000,172.229996,167.850006,168.985001,160.659119,3964060
2010-12-21,170.000000,172.386993,169.505005,170.658005,162.249695,2543980
2010-12-22,170.774994,172.199997,168.550003,169.619995,161.262802,2651800
2010-12-23,170.367004,170.619995,165.804993,166.830002,158.610275,3196660
2010-12-24,166.753006,175.500000,165.000000,173.798004,165.234970,10801500
2010-12-27,174.746994,176.750000,173.177994,173.927994,165.358551,4968760
2010-12-28,174.996994,175.130005,172.600006,173.442993,164.897461,2675680
2010-12-29,174.250000,176.399994,173.337006,175.800003,167.138306,4195080
2010-12-30,176.746994,178.723007,174.824997,176.804993,168.093796,6048380
2010-12-31,177.240005,181.899994,176.804993,179.746994,170.890839,6593820
2011-01-03,180.850006,185.884995,180.850006,184.341995,175.259476,5733320
2011-01-04,187.399994,187.399994,182.102005,182.897995,173.886612,6135200
2011-01-05,181.850006,184.750000,181.145004,182.061996,173.091782,4937120
2011-01-06,183.000000,183.787994,177.757996,178.970001,170.152161,5287560
2011-01-07,178.865005,180.000000,168.503006,170.613007,162.206894,5741740
2011-01-10,170.500000,170.580002,164.050003,164.598007,156.488235,7607480
2011-01-11,165.000000,168.496994,163.309998,165.225006,157.084351,6827280
2011-01-12,166.757996,179.949997,165.619995,179.050003,170.228210,8652600
2011-01-13,179.000000,179.500000,170.149994,170.714996,162.303864,7978600
2011-01-14,171.496994,176.744995,169.057007,170.481995,162.082336,8490720
2011-01-17,170.500000,174.449997,169.761993,171.268005,162.829620,5139080
2011-01-18,171.300003,175.350006,171.300003,174.106995,165.528717,4689780
2011-01-19,174.949997,177.449997,171.005005,172.735001,164.224335,6708960
2011-01-20,172.550003,175.274994,170.800003,174.356995,165.766403,5393040
2011-01-21,174.250000,176.475006,173.250000,175.317993,166.680069,4206280
2011-01-24,175.647995,180.750000,175.410004,178.451996,169.659653,6347040
2011-01-25,179.250000,181.567993,178.554993,179.904999,171.041061,5765180
2011-01-27,181.699997,181.701996,177.100006,178.287994,169.503738,3954860
2011-01-28,178.250000,180.199997,166.250000,173.397995,164.854660,15161500
2011-01-31,172.600006,181.190002,170.350006,180.054993,171.183655,11472460
2011-02-01,180.550003,183.119995,178.750000,179.860001,170.998291,10323780
2011-02-02,181.649994,182.100006,175.904999,176.800003,168.089035,6003400
2011-02-03,177.000000,180.500000,176.195007,179.886993,171.023941,5089660
2011-02-04,180.000000,182.113007,174.500000,175.667007,167.011887,5529920
2011-02-07,175.500000,176.735001,171.604996,172.399994,163.905853,4431520
2011-02-08,172.000000,173.199997,161.000000,161.617004,153.654144,9321480
2011-02-09,161.389999,163.990005,150.250000,154.399994,146.792709,12029140
2011-02-10,154.000000,158.949997,147.149994,154.227005,146.628235,14281680
2011-02-11,155.485001,157.235001,151.600006,155.572006,147.906967,11151420
2011-02-14,157.115005,160.250000,156.628006,158.975006,151.142303,9690780
2011-02-15,159.750000,162.395004,155.776993,160.636993,152.722397,9614860
2011-02-16,160.500000,164.399994,158.832993,163.085007,155.049805,7827060
2011-02-17,163.369995,165.699997,161.899994,164.714996,156.599457,6123360
2011-02-18,165.337006,166.899994,160.350006,161.048004,153.113144,7806520
2011-02-21,161.000000,169.300003,160.154999,168.438004,160.139069,8199300
2011-02-22,166.550003,174.949997,165.550003,173.798004,165.234970,14316160
2011-02-23,172.500000,173.996994,170.651993,171.811996,163.346832,7159140
2011-02-24,171.740005,173.190002,162.550003,163.550003,155.491882,10291540
2011-02-25,164.250000,168.195007,163.679993,167.167007,158.930664,6998760
2011-02-28,167.740005,171.699997,164.701996,166.393005,158.194824,5931440
2011-03-01,167.500000,171.000000,167.253006,170.115005,161.733444,4502160
2011-03-03,170.100006,174.496994,168.755005,172.643005,164.136871,6600820
2011-03-04,173.753006,174.598007,171.699997,172.270004,163.782257,3849300
2011-03-07,171.789993,171.789993,167.164993,169.945007,161.571808,4716400
2011-03-08,170.050003,174.199997,169.750000,172.985001,164.462036,3289780
2011-03-09,174.949997,175.949997,173.037994,174.647995,166.043091,4561080
2011-03-10,173.130005,174.250000,172.320007,173.688004,165.130371,2119800
2011-03-11,172.699997,174.449997,171.755005,172.625000,164.119751,3016260
2011-03-14,140.000000,175.322006,140.000000,174.742004,166.132462,2463700
2011-03-15,170.000000,173.744995,169.904999,172.981995,164.459152,3637260
2011-03-16,173.757996,178.744995,173.757996,177.070007,168.345764,4443480
2011-03-17,176.000000,179.000000,175.699997,178.192993,169.413422,3007180
2011-03-18,179.447006,179.949997,172.449997,173.098007,164.569443,6872700
2011-03-21,173.500000,174.750000,167.899994,171.352005,162.909500,3029420
2011-03-22,171.852005,174.253006,171.710007,172.860001,164.343170,2485260
2011-03-23,172.595001,174.100006,172.005005,173.065002,164.538086,2392700
2011-03-24,173.897995,175.440002,173.557007,174.716995,166.108658,3246580
2011-03-25,174.005005,176.860001,174.005005,175.630005,166.976700,2872820
2011-03-28,175.000000,179.899994,175.000000,177.356995,168.618622,4775700
2011-03-29,177.500000,180.699997,177.500000,179.492004,170.648422,4448540
2011-03-30,180.201996,193.850006,180.199997,192.264999,182.792099,20010200
2011-03-31,193.399994,197.544998,188.856995,190.572006,181.182526,17184220
2011-04-01,190.050003,193.871994,189.886993,192.914993,183.410065,5765520
2011-04-04,192.899994,194.399994,191.350006,192.955002,183.448105,3827600
2011-04-05,193.253006,200.235001,192.250000,197.770004,188.025848,11707360
2011-04-06,198.750000,204.350006,198.197006,201.701996,191.764145,11723600
2011-04-07,201.750000,202.738007,199.050003,199.582993,189.749542,5134520
2011-04-08,199.399994,201.300003,194.279999,195.630005,185.991318,6405660
2011-04-11,195.625000,195.625000,189.205002,189.826996,180.474213,5256680
2011-04-13,188.750000,194.822006,187.509995,194.283005,184.710678,5029100
2011-04-15,194.250000,196.341995,191.630005,194.772995,185.176514,3658840
2011-04-18,195.994995,201.742004,193.500000,195.024994,185.416092,7262820
2011-04-19,194.500000,198.000000,193.000000,196.746994,187.053253,4523060
2011-04-20,197.500000,203.800003,197.500000,202.875000,192.879333,7904100
2011-04-21,203.505005,205.029999,200.500000,201.250000,191.334381,4621800
2011-04-25,201.250000,207.199997,200.753006,205.800003,195.660217,7154520
2011-04-26,205.826996,207.360001,202.550003,204.925003,194.828339,5792700
2011-04-27,208.494995,209.949997,205.449997,206.212006,196.051910,5689880
2011-04-28,207.348007,209.000000,205.100006,205.910004,195.764816,6230480
2011-04-29,207.399994,207.938004,199.335007,201.479996,191.553055,7238460
2011-05-02,222.449997,222.449997,194.250000,195.889999,186.238480,17613940
2011-05-03,195.000000,196.744995,187.750000,188.625000,179.331436,9750900
2011-05-04,189.000000,193.246994,185.908005,191.675003,182.231155,7522020
2011-05-05,192.003006,196.798004,191.356995,195.348007,185.723206,9264880
2011-05-06,192.500000,198.464996,192.500000,197.783005,188.038239,4979400
2011-05-09,198.500000,198.884995,195.940002,197.242004,187.523880,3258140
2011-05-10,197.250000,197.871994,193.100006,194.768005,185.171753,3814940
2011-05-11,195.149994,197.716995,194.080002,197.160004,187.445908,3401960
2011-05-12,196.500000,198.000000,194.889999,196.615005,186.927780,3789020
2011-05-13,196.899994,201.242004,196.636993,198.889999,189.090668,5118140
2011-05-16,198.250000,202.000000,197.625000,201.253006,191.337265,4291640
2011-05-17,201.199997,215.000000,201.199997,205.934998,195.788574,8776820
2011-05-18,206.274994,207.231995,203.128006,204.067993,194.013550,6297160
2011-05-19,204.942993,206.949997,204.505005,206.214996,196.054779,2894900
2011-05-20,207.000000,208.600006,204.000000,207.044998,196.843887,4518500
2011-05-23,207.000000,212.399994,205.044998,211.033005,200.635391,6218800
2011-05-24,211.496994,215.395004,211.253006,214.080002,203.532257,5744320
2011-05-25,214.250000,219.250000,213.003006,217.389999,206.679169,7550580
2011-05-26,217.000000,217.927994,210.750000,211.412994,200.996674,7460340
2011-05-27,212.750000,213.500000,206.815002,208.938004,198.643600,7075240
2011-05-30,208.500000,217.162994,208.496994,216.145004,205.495529,6579080
2011-05-31,217.149994,223.753006,215.764999,220.397995,209.538971,21246640
2011-06-01,219.000000,219.800003,213.550003,215.477005,204.860443,7023040
2011-06-02,215.250000,217.494995,213.255005,215.602005,204.979279,5245940
2011-06-03,215.250000,218.449997,214.720001,216.604996,205.932861,3611100
2011-06-06,213.279999,219.242004,213.279999,218.442993,207.680283,3544340
2011-06-07,217.500000,219.750000,217.500000,218.945007,208.157562,2206920
2011-06-08,218.899994,221.697006,218.496994,221.061996,210.170273,4166260
2011-06-09,221.250000,228.750000,221.065002,226.339996,215.188217,6523480
2011-06-10,226.500000,231.244995,226.000000,230.309998,218.962601,8076760
2011-06-13,230.404999,236.699997,227.994995,235.729996,224.115555,9793480
2011-06-14,236.500000,237.746994,226.576996,227.981995,216.749313,15123640
2011-06-15,228.000000,228.630005,223.050003,223.867004,212.837051,9111840
2011-06-16,222.500000,223.746994,209.960007,221.386993,210.479248,10544580
2011-06-17,222.750000,230.878006,221.600006,227.981995,216.749313,10592500
2011-06-20,228.496994,234.250000,224.550003,231.061996,219.677551,15242140
2011-06-21,232.287994,233.412994,225.500000,228.934998,217.655365,10543440
2011-06-22,231.000000,231.000000,212.779999,214.621994,204.047546,21588480
2011-06-23,210.000000,234.000000,205.000000,228.899994,217.622086,13873143
2011-06-24,230.000000,234.800003,215.100006,216.399994,205.737961,10030616
2011-06-27,215.000000,219.899994,209.550003,212.000000,201.554764,6899983
2011-06-28,212.000000,216.300003,211.149994,212.600006,202.125198,6146633
2011-06-29,213.800003,214.750000,210.850006,213.050003,202.553009,4410020
2011-06-30,214.000000,220.850006,212.649994,214.300003,203.741425,15008952
2011-07-01,215.300003,216.199997,211.199997,213.600006,203.075928,3454172
2011-07-04,216.000000,218.600006,212.550003,217.899994,207.164063,3642856
2011-07-05,218.000000,220.250000,215.300003,218.199997,207.449265,3384747
2011-07-06,219.300003,225.350006,217.649994,223.949997,212.915985,6942588
2011-07-07,225.000000,230.600006,224.350006,229.550003,218.240067,5889804
2011-07-08,229.000000,231.850006,225.550003,226.149994,215.007568,2589148
2011-07-11,225.000000,230.600006,223.600006,229.000000,217.717148,2582413
2011-07-12,228.000000,230.199997,220.149994,222.350006,211.394806,4322260
2011-07-13,224.899994,228.000000,223.149994,225.149994,214.056839,2208958
2011-07-14,226.000000,229.199997,224.300003,227.199997,216.005844,2499289
2011-07-15,228.100006,228.899994,224.800003,226.800003,215.625534,1319742
2011-07-18,227.000000,228.899994,226.199997,227.800003,216.576294,1025963
2011-07-19,228.500000,234.600006,227.149994,233.300003,221.805298,5025036
2011-07-20,234.500000,236.600006,231.199997,231.750000,220.331680,3149819
2011-07-21,232.399994,233.600006,223.149994,224.350006,213.296265,3845864
2011-07-22,224.100006,225.750000,215.000000,221.500000,211.766586,5071391
2011-07-25,221.500000,224.649994,220.949997,223.300003,213.487473,2355701
2011-07-26,223.550003,226.250000,219.449997,220.399994,210.714890,3389205
2011-07-27,220.899994,225.300003,220.250000,224.649994,214.778152,2836107
2011-07-28,225.000000,230.300003,221.550003,227.949997,217.933151,5631997
2011-07-29,227.000000,230.000000,224.899994,228.250000,218.219940,5132326
2011-08-01,228.500000,230.899994,226.250000,228.050003,218.028763,1791974
2011-08-02,227.500000,229.600006,226.750000,228.800003,218.745789,1969199
2011-08-03,227.199997,228.949997,222.000000,225.149994,215.256180,2320358
2011-08-04,225.199997,227.399994,222.600006,223.199997,213.391861,1630570
2011-08-05,218.000000,219.149994,205.550003,213.949997,204.548340,5267450
2011-08-08,209.850006,219.500000,205.000000,215.300003,205.839035,4019165
2011-08-09,210.000000,217.149994,207.250000,214.250000,204.835159,3194671
2011-08-10,219.899994,222.300003,216.899994,220.149994,210.475891,3738849
2011-08-11,218.000000,220.949997,214.000000,214.550003,205.121979,3040554
2011-08-12,217.899994,217.899994,195.000000,211.050003,201.775772,2114169
2011-08-16,213.250000,214.949997,208.000000,208.699997,199.529037,1554427
2011-08-17,209.050003,212.800003,208.250000,210.399994,201.154327,1631191
2011-08-18,211.000000,214.800003,200.250000,202.250000,193.362473,3885802
2011-08-19,200.000000,200.000000,192.000000,196.899994,188.247589,4884178
2011-08-22,195.050003,204.149994,195.050003,203.050003,194.127304,4377155
2011-08-23,204.500000,211.850006,202.000000,208.899994,199.720276,3993609
2011-08-24,208.000000,213.399994,206.000000,209.399994,200.198288,2823606
2011-08-25,209.399994,212.000000,204.000000,206.100006,197.043289,1887580
2011-08-26,209.000000,209.000000,199.350006,201.800003,192.932251,2067944
2011-08-29,204.000000,207.199997,203.000000,205.649994,196.613068,1723009
2011-08-30,206.000000,209.800003,204.800003,205.699997,196.660858,1670949
2011-09-02,206.300003,212.300003,206.000000,210.899994,201.632370,3564546
